net_op_name,tech,mcc,mnc,psc_pci,rssi,rsrq,lat,long
orange,LTE,226,10,245,-96.0,-7,45.52,22.4877
orange,LTE,226,10,245,-95.0,-5,45.5201,22.488
orange,LTE,226,10,245,-95.0,-5,45.5202,22.4882
orange,LTE,226,10,245,-95.0,-5,45.5203,22.4885
orange,LTE,226,10,245,-95.0,-6,45.5204,22.4887
orange,LTE,226,10,245,-95.0,-6,45.5205,22.4889
orange,LTE,226,10,245,-94.0,-6,45.5206,22.4892
orange,LTE,226,10,245,-94.0,-6,45.5207,22.4894
orange,LTE,226,10,245,-94.0,-6,45.5208,22.4897
orange,LTE,226,10,245,-96.0,-5,45.5209,22.4899
orange,LTE,226,10,245,-96.0,-5,45.521,22.4902
orange,LTE,226,10,245,-96.0,-5,45.521,22.4904
orange,LTE,226,10,245,-98.0,-5,45.5211,22.4907
orange,LTE,226,10,245,-98.0,-5,45.5212,22.491
orange,LTE,226,10,245,-98.0,-5,45.5212,22.4912
orange,LTE,226,10,245,-94.0,-5,45.5213,22.4915
orange,LTE,226,10,245,-94.0,-5,45.5213,22.4918
orange,LTE,226,10,245,-94.0,-5,45.5214,22.492
orange,LTE,226,10,245,-95.0,-6,45.5214,22.4923
orange,LTE,226,10,245,-95.0,-6,45.5215,22.4926
orange,LTE,226,10,245,-98.0,-5,45.5215,22.4929
orange,LTE,226,10,245,-98.0,-5,45.5215,22.4931
orange,LTE,226,10,245,-98.0,-5,45.5216,22.4934
orange,LTE,226,10,245,-96.0,-7,45.5216,22.4936
orange,LTE,226,10,245,-96.0,-7,45.5217,22.4939
orange,LTE,226,10,245,-99.0,-6,45.5217,22.4941
orange,LTE,226,10,245,-99.0,-6,45.5218,22.4943
orange,LTE,226,10,245,-99.0,-6,45.5218,22.4945
orange,LTE,226,10,245,-93.0,-5,45.5219,22.4947
orange,LTE,226,10,245,-93.0,-5,45.522,22.4949
orange,LTE,226,10,245,-93.0,-5,45.5221,22.4951
orange,LTE,226,10,245,-93.0,-5,45.5223,22.4952
orange,LTE,226,10,245,-93.0,-5,45.5224,22.4954
orange,LTE,226,10,245,-93.0,-5,45.5225,22.4956
orange,LTE,226,10,245,-95.0,-6,45.5226,22.4957
orange,LTE,226,10,245,-95.0,-6,45.5227,22.4959
orange,LTE,226,10,245,-94.0,-5,45.5228,22.4961
orange,LTE,226,10,245,-94.0,-5,45.5229,22.4963
orange,LTE,226,10,245,-94.0,-5,45.523,22.4965
orange,LTE,226,10,245,-99.0,-6,45.5231,22.4966
orange,LTE,226,10,245,-99.0,-6,45.5231,22.4969
orange,LTE,226,10,245,-98.0,-6,45.5232,22.4971
orange,LTE,226,10,245,-98.0,-6,45.5232,22.4973
orange,LTE,226,10,245,-98.0,-6,45.5232,22.4976
orange,LTE,226,10,245,-90.53,-6,45.5232,22.4978
orange,LTE,226,10,245,-85.0,-8,45.5232,22.4986
orange,LTE,226,10,245,-97.0,-6,45.5233,22.4989
orange,LTE,226,10,245,-97.0,-6,45.5233,22.4991
orange,LTE,226,10,245,-97.0,-6,45.5233,22.4993
orange,LTE,226,10,245,-87.0,-4,45.5234,22.4995
orange,LTE,226,10,245,-85.89,-4,45.5235,22.4997
orange,LTE,226,10,245,-85.0,-6,45.5236,22.5
orange,LTE,226,10,245,-85.0,-6,45.5236,22.5002
orange,LTE,226,10,245,-81.0,-4,45.5237,22.5005
orange,LTE,226,10,245,-81.0,-4,45.5238,22.5007
orange,LTE,226,10,245,-85.0,-5,45.5238,22.5009
orange,LTE,226,10,245,-85.0,-5,45.5239,22.5011
orange,LTE,226,10,245,-85.0,-5,45.524,22.5014
orange,LTE,226,10,245,-79.0,-4,45.524,22.5016
orange,LTE,226,10,245,-79.0,-4,45.5241,22.5018
orange,LTE,226,10,245,-79.0,-4,45.5242,22.5021
orange,LTE,226,10,245,-88.0,-6,45.5242,22.5024
orange,LTE,226,10,245,-88.0,-6,45.5242,22.5026
orange,LTE,226,10,245,-84.0,-6,45.5242,22.5029
orange,LTE,226,10,245,-84.0,-6,45.5242,22.5031
orange,LTE,226,10,245,-86.0,-7,45.5242,22.5034
orange,LTE,226,10,245,-86.0,-7,45.5242,22.5037
orange,LTE,226,10,245,-86.0,-7,45.5242,22.5039
orange,LTE,226,10,245,-84.0,-6,45.5242,22.5042
orange,LTE,226,10,245,-84.0,-6,45.5241,22.5045
orange,LTE,226,10,245,-88.0,-6,45.5241,22.5048
orange,LTE,226,10,245,-88.0,-6,45.5242,22.505
orange,LTE,226,10,245,-88.0,-6,45.5242,22.5053
orange,LTE,226,10,245,-87.0,-7,45.5242,22.5056
orange,LTE,226,10,245,-87.0,-7,45.5242,22.5058
orange,LTE,226,10,245,-88.0,-8,45.5243,22.5061
orange,LTE,226,10,245,-88.0,-8,45.5243,22.5064
orange,LTE,226,10,245,-88.0,-8,45.5243,22.5066
orange,LTE,226,10,245,-90.0,-8,45.5243,22.5069
orange,LTE,226,10,245,-90.0,-8,45.5243,22.5072
orange,LTE,226,10,245,-94.0,-9,45.5242,22.5074
orange,LTE,226,10,245,-94.0,-9,45.5242,22.5077
orange,LTE,226,10,245,-95.0,-10,45.5242,22.5079
orange,LTE,226,10,245,-95.0,-10,45.5241,22.5082
orange,LTE,226,10,245,-92.0,-9,45.5241,22.5084
orange,LTE,226,10,245,-92.0,-9,45.524,22.5087
orange,LTE,226,10,245,-92.0,-9,45.524,22.5089
orange,LTE,226,10,245,-92.0,-10,45.524,22.5091
orange,LTE,226,10,245,-92.0,-10,45.5239,22.5094
orange,LTE,226,10,245,-92.0,-10,45.5238,22.5096
orange,LTE,226,10,245,-98.0,-10,45.5237,22.5098
orange,LTE,226,10,245,-98.0,-10,45.5236,22.51
orange,LTE,226,10,245,-101.0,-11,45.5235,22.5102
orange,LTE,226,10,245,-101.0,-11,45.5234,22.5104
orange,LTE,226,10,245,-101.0,-11,45.5233,22.5106
orange,LTE,226,10,245,-102.0,-10,45.5232,22.5108
orange,LTE,226,10,245,-102.0,-10,45.5231,22.511
orange,LTE,226,10,245,-102.0,-10,45.523,22.5112
orange,LTE,226,10,245,-103.0,-12,45.5229,22.5114
orange,LTE,226,10,245,-103.0,-12,45.5228,22.5115
orange,LTE,226,10,245,-103.0,-12,45.5227,22.5117
orange,LTE,226,10,245,-94.0,-13,45.5226,22.5119
orange,LTE,226,10,245,-94.0,-13,45.5225,22.5121
orange,LTE,226,10,243,-88.0,-8,45.5224,22.5123
orange,LTE,226,10,243,-88.0,-8,45.5223,22.5125
orange,LTE,226,10,243,-92.0,-7,45.5222,22.5127
orange,LTE,226,10,243,-92.0,-7,45.5222,22.5129
orange,LTE,226,10,243,-92.0,-7,45.5221,22.5131
orange,LTE,226,10,243,-88.0,-8,45.5221,22.5133
orange,LTE,226,10,243,-88.0,-8,45.522,22.5135
orange,LTE,226,10,243,-90.0,-9,45.522,22.5137
orange,LTE,226,10,243,-90.0,-9,45.522,22.514
orange,LTE,226,10,243,-92.0,-9,45.5219,22.5142
orange,LTE,226,10,243,-92.0,-9,45.5219,22.5144
orange,LTE,226,10,243,-92.0,-9,45.5219,22.5146
orange,LTE,226,10,243,-97.0,-7,45.5219,22.5148
orange,LTE,226,10,243,-97.0,-7,45.5218,22.515
orange,LTE,226,10,243,-98.0,-7,45.5218,22.5152
orange,LTE,226,10,243,-98.0,-7,45.5218,22.5154
orange,LTE,226,10,243,-101.0,-8,45.5218,22.5156
orange,LTE,226,10,243,-101.0,-8,45.5217,22.5158
orange,LTE,226,10,243,-99.0,-7,45.5217,22.516
orange,LTE,226,10,243,-99.0,-7,45.5217,22.5162
orange,LTE,226,10,243,-99.0,-7,45.5217,22.5164
orange,LTE,226,10,243,-99.0,-7,45.5216,22.5165
orange,LTE,226,10,243,-99.0,-7,45.5216,22.5167
orange,LTE,226,10,243,-97.0,-9,45.5216,22.5169
orange,LTE,226,10,243,-97.0,-9,45.5216,22.5171
orange,LTE,226,10,243,-97.0,-9,45.5216,22.5173
orange,LTE,226,10,243,-101.0,-8,45.5215,22.5175
orange,LTE,226,10,243,-101.0,-8,45.5215,22.5177
orange,LTE,226,10,243,-101.0,-8,45.5215,22.5179
orange,LTE,226,10,243,-104.0,-7,45.5214,22.5181
orange,LTE,226,10,243,-104.0,-7,45.5214,22.5183
orange,LTE,226,10,243,-104.0,-7,45.5214,22.5185
orange,LTE,226,10,243,-107.0,-8,45.5213,22.5187
orange,LTE,226,10,243,-107.0,-8,45.5213,22.5189
orange,LTE,226,10,243,-104.0,-8,45.5212,22.519
orange,LTE,226,10,243,-104.0,-8,45.5212,22.5193
orange,LTE,226,10,243,-104.0,-8,45.5211,22.5195
orange,LTE,226,10,243,-101.0,-8,45.5211,22.5197
orange,LTE,226,10,243,-101.0,-8,45.5211,22.5199
orange,LTE,226,10,243,-103.0,-7,45.521,22.5201
orange,LTE,226,10,243,-103.0,-7,45.521,22.5203
orange,LTE,226,10,243,-102.0,-9,45.5209,22.5205
orange,LTE,226,10,243,-102.0,-9,45.5209,22.5207
orange,LTE,226,10,243,-102.0,-9,45.5209,22.5209
orange,LTE,226,10,243,-106.0,-10,45.5208,22.5211
orange,LTE,226,10,243,-106.0,-10,45.5208,22.5213
orange,LTE,226,10,243,-106.0,-10,45.5207,22.5215
orange,LTE,226,10,243,-106.0,-11,45.5207,22.5217
orange,LTE,226,10,243,-106.0,-11,45.5207,22.5219
orange,LTE,226,10,243,-108.0,-9,45.5206,22.5221
orange,LTE,226,10,243,-108.0,-9,45.5206,22.5223
orange,LTE,226,10,243,-107.0,-9,45.5205,22.5225
orange,LTE,226,10,243,-107.0,-9,45.5205,22.5227
orange,LTE,226,10,243,-107.0,-9,45.5205,22.5229
orange,LTE,226,10,243,-104.0,-11,45.5204,22.5231
orange,LTE,226,10,243,-104.0,-11,45.5204,22.5233
orange,LTE,226,10,243,-105.0,-9,45.5203,22.5235
orange,LTE,226,10,243,-105.0,-9,45.5203,22.5237
orange,LTE,226,10,243,-105.0,-9,45.5203,22.5239
orange,LTE,226,10,243,-103.0,-7,45.5202,22.5241
orange,LTE,226,10,243,-103.0,-7,45.5202,22.5243
orange,LTE,226,10,243,-103.0,-7,45.5201,22.5245
orange,LTE,226,10,243,-102.0,-9,45.5201,22.5247
orange,LTE,226,10,243,-102.0,-9,45.52,22.5249
orange,LTE,226,10,243,-102.0,-9,45.52,22.5251
orange,LTE,226,10,243,-102.0,-9,45.52,22.5254
orange,LTE,226,10,243,-102.0,-9,45.5199,22.5256
orange,LTE,226,10,243,-100.0,-7,45.5199,22.5258
orange,LTE,226,10,243,-100.0,-7,45.5198,22.526
orange,LTE,226,10,243,-100.0,-7,45.5198,22.5262
orange,LTE,226,10,243,-105.0,-8,45.5197,22.5264
orange,LTE,226,10,243,-105.0,-8,45.5197,22.5266
orange,LTE,226,10,243,-102.0,-9,45.5197,22.5269
orange,LTE,226,10,243,-102.0,-9,45.5196,22.5271
orange,LTE,226,10,243,-102.0,-9,45.5196,22.5273
orange,LTE,226,10,243,-105.0,-11,45.5195,22.5275
orange,LTE,226,10,243,-105.0,-11,45.5195,22.5277
orange,LTE,226,10,243,-105.0,-11,45.5194,22.5279
orange,LTE,226,10,243,-107.0,-8,45.5194,22.5281
orange,LTE,226,10,243,-107.0,-8,45.5194,22.5283
orange,LTE,226,10,243,-107.0,-8,45.5193,22.5286
orange,LTE,226,10,243,-108.0,-11,45.5193,22.5288
orange,LTE,226,10,243,-108.0,-11,45.5192,22.529
orange,LTE,226,10,243,-108.0,-12,45.5192,22.5292
orange,LTE,226,10,243,-108.0,-12,45.5191,22.5294
orange,LTE,226,10,243,-108.0,-12,45.5191,22.5296
orange,LTE,226,10,243,-110.0,-12,45.5191,22.5299
orange,LTE,226,10,243,-110.0,-12,45.519,22.53
orange,LTE,226,10,243,-110.0,-12,45.5189,22.5302
orange,LTE,226,10,141,-107.0,-11,45.5189,22.5304
orange,LTE,226,10,141,-107.0,-11,45.5188,22.5306
orange,LTE,226,10,141,-100.0,-9,45.5187,22.5307
orange,LTE,226,10,141,-100.0,-9,45.5186,22.5309
orange,LTE,226,10,141,-100.0,-9,45.5185,22.5311
orange,LTE,226,10,141,-110.0,-13,45.5184,22.5312
orange,LTE,226,10,141,-110.0,-13,45.5184,22.5314
orange,LTE,226,10,141,-110.0,-13,45.5183,22.5316
orange,LTE,226,10,141,-108.0,-8,45.5182,22.5317
orange,LTE,226,10,141,-108.0,-8,45.5181,22.5319
orange,LTE,226,10,141,-106.0,-10,45.518,22.5321
orange,LTE,226,10,141,-106.0,-10,45.5179,22.5322
orange,LTE,226,10,141,-106.0,-10,45.5178,22.5324
orange,LTE,226,10,141,-104.0,-10,45.5177,22.5326
orange,LTE,226,10,141,-104.0,-10,45.5176,22.5328
orange,LTE,226,10,141,-110.0,-14,45.5175,22.533
orange,LTE,226,10,141,-110.0,-14,45.5174,22.5332
orange,LTE,226,10,141,-110.0,-14,45.5173,22.5333
orange,LTE,226,10,141,-109.0,-11,45.5172,22.5335
orange,LTE,226,10,141,-109.0,-11,45.5172,22.5337
orange,LTE,226,10,141,-107.0,-10,45.5171,22.5339
orange,LTE,226,10,141,-107.0,-10,45.517,22.5341
orange,LTE,226,10,141,-107.0,-10,45.5169,22.5343
orange,LTE,226,10,141,-113.0,-12,45.5169,22.5345
orange,LTE,226,10,141,-113.0,-12,45.5168,22.5347
orange,LTE,226,10,141,-112.0,-13,45.5167,22.5348
orange,LTE,226,10,141,-112.0,-13,45.5167,22.535
orange,LTE,226,10,141,-112.0,-13,45.5166,22.5352
orange,LTE,226,10,141,-108.0,-11,45.5165,22.5354
orange,LTE,226,10,141,-108.0,-11,45.5164,22.5356
orange,LTE,226,10,141,-108.0,-11,45.5164,22.5358
orange,LTE,226,10,373,-109.0,-15,45.5163,22.536
orange,LTE,226,10,373,-109.0,-15,45.5162,22.5362
orange,LTE,226,10,373,-112.0,-16,45.5161,22.5364
orange,LTE,226,10,373,-112.0,-16,45.516,22.5365
orange,LTE,226,10,373,-115.0,-17,45.5159,22.5367
orange,LTE,226,10,373,-115.0,-17,45.5158,22.5368
orange,LTE,226,10,373,-115.0,-17,45.5158,22.537
orange,LTE,226,10,141,-103.0,-11,45.5157,22.5371
orange,LTE,226,10,141,-103.0,-11,45.5156,22.5373
orange,LTE,226,10,141,-103.0,-11,45.5156,22.5375
orange,LTE,226,10,141,-109.0,-11,45.5155,22.5377
orange,LTE,226,10,141,-109.0,-11,45.5155,22.5379
orange,LTE,226,10,141,-107.0,-12,45.5155,22.5381
orange,LTE,226,10,141,-107.0,-12,45.5155,22.5383
orange,LTE,226,10,141,-107.0,-12,45.5154,22.5385
orange,LTE,226,10,141,-103.0,-9,45.5154,22.5387
orange,LTE,226,10,141,-103.0,-9,45.5154,22.5389
orange,LTE,226,10,141,-103.0,-9,45.5154,22.5391
orange,LTE,226,10,141,-106.0,-11,45.5154,22.5393
orange,LTE,226,10,141,-106.0,-11,45.5154,22.5395
orange,LTE,226,10,141,-106.0,-10,45.5154,22.5397
orange,LTE,226,10,141,-106.0,-10,45.5154,22.5399
orange,LTE,226,10,141,-106.0,-10,45.5154,22.5401
orange,LTE,226,10,141,-109.0,-11,45.5154,22.5403
orange,LTE,226,10,141,-109.0,-11,45.5154,22.5406
orange,LTE,226,10,141,-108.0,-12,45.5154,22.5408
orange,LTE,226,10,141,-108.0,-12,45.5154,22.541
orange,LTE,226,10,243,-108.0,-13,45.5155,22.5412
orange,LTE,226,10,243,-108.0,-13,45.5155,22.5414
orange,LTE,226,10,243,-108.0,-13,45.5155,22.5416
orange,LTE,226,10,243,-106.0,-13,45.5156,22.5418
orange,LTE,226,10,243,-106.0,-13,45.5156,22.542
orange,LTE,226,10,243,-107.0,-14,45.5157,22.5422
orange,LTE,226,10,243,-107.0,-14,45.5157,22.5424
orange,LTE,226,10,243,-107.0,-14,45.5157,22.5426
orange,LTE,226,10,243,-107.0,-12,45.5157,22.5429
orange,LTE,226,10,243,-107.0,-12,45.5157,22.5431
orange,LTE,226,10,243,-107.0,-12,45.5158,22.5434
orange,LTE,226,10,243,-107.0,-14,45.5158,22.5436
orange,LTE,226,10,243,-107.0,-14,45.5158,22.5438
orange,LTE,226,10,243,-106.0,-12,45.5158,22.544
orange,LTE,226,10,243,-106.0,-12,45.5158,22.5443
orange,LTE,226,10,243,-108.0,-10,45.5158,22.5445
orange,LTE,226,10,243,-108.0,-10,45.5158,22.5447
orange,LTE,226,10,243,-108.0,-10,45.5158,22.5449
orange,LTE,226,10,243,-105.0,-13,45.5158,22.5451
orange,LTE,226,10,243,-105.0,-13,45.5158,22.5454
orange,LTE,226,10,243,-109.0,-13,45.5158,22.5456
orange,LTE,226,10,243,-109.0,-13,45.5158,22.5458
orange,LTE,226,10,243,-107.0,-12,45.5158,22.546
orange,LTE,226,10,243,-107.0,-12,45.5157,22.5462
orange,LTE,226,10,243,-109.0,-12,45.5157,22.5465
orange,LTE,226,10,243,-109.0,-12,45.5157,22.5467
orange,LTE,226,10,243,-109.0,-12,45.5156,22.5468
orange,LTE,226,10,243,-108.0,-13,45.5156,22.5471
orange,LTE,226,10,243,-108.0,-13,45.5156,22.5474
orange,LTE,226,10,141,-99.0,-11,45.5155,22.5476
orange,LTE,226,10,141,-99.0,-11,45.5155,22.5478
orange,LTE,226,10,141,-99.0,-11,45.5155,22.548
orange,LTE,226,10,141,-108.0,-12,45.5154,22.5482
orange,LTE,226,10,141,-108.0,-12,45.5154,22.5484
orange,LTE,226,10,141,-107.0,-12,45.5154,22.5486
orange,LTE,226,10,141,-107.0,-12,45.5154,22.5488
orange,LTE,226,10,141,-107.89,-12,45.5153,22.549
orange,LTE,226,10,141,-109.0,-12,45.5153,22.5493
orange,LTE,226,10,141,-109.0,-12,45.5153,22.5495
orange,LTE,226,10,141,-110.0,-14,45.5152,22.5497
orange,LTE,226,10,141,-110.0,-14,45.5152,22.5499
orange,LTE,226,10,141,-111.0,-14,45.5152,22.5501
orange,LTE,226,10,141,-111.0,-14,45.5151,22.5503
orange,LTE,226,10,141,-111.0,-14,45.5151,22.5505
orange,LTE,226,10,373,-112.0,-15,45.5151,22.5507
orange,LTE,226,10,373,-112.0,-15,45.5151,22.5509
orange,LTE,226,10,373,-112.0,-15,45.515,22.5511
orange,LTE,226,10,373,-109.0,-12,45.515,22.5513
orange,LTE,226,10,373,-109.0,-12,45.515,22.5515
orange,LTE,226,10,373,-107.0,-12,45.5149,22.5517
orange,LTE,226,10,373,-107.0,-12,45.5149,22.5519
orange,LTE,226,10,373,-107.0,-12,45.5149,22.5521
orange,LTE,226,10,141,-104.0,-10,45.5149,22.5523
orange,LTE,226,10,141,-104.0,-10,45.5148,22.5525
orange,LTE,226,10,243,-111.0,-13,45.5148,22.5527
orange,LTE,226,10,243,-111.0,-13,45.5148,22.5529
orange,LTE,226,10,243,-111.0,-13,45.5147,22.5531
orange,LTE,226,10,243,-112.0,-12,45.5147,22.5533
orange,LTE,226,10,243,-112.0,-12,45.5147,22.5535
orange,LTE,226,10,243,-113.0,-14,45.5147,22.5537
orange,LTE,226,10,243,-113.0,-14,45.5146,22.5539
orange,LTE,226,10,243,-112.0,-11,45.5146,22.5541
orange,LTE,226,10,243,-112.0,-11,45.5146,22.5543
orange,LTE,226,10,243,-112.0,-11,45.5145,22.5545
orange,LTE,226,10,373,-112.0,-15,45.5145,22.5547
orange,LTE,226,10,373,-112.0,-15,45.5145,22.555
orange,LTE,226,10,373,-112.0,-15,45.5144,22.5552
orange,LTE,226,10,373,-110.0,-13,45.5144,22.5554
orange,LTE,226,10,373,-110.0,-13,45.5144,22.5556
orange,LTE,226,10,373,-110.0,-13,45.5144,22.5558
orange,LTE,226,10,373,-105.0,-10,45.5143,22.556
orange,LTE,226,10,373,-105.0,-10,45.5143,22.5562
orange,LTE,226,10,373,-105.0,-10,45.5143,22.5564
orange,LTE,226,10,373,-106.0,-12,45.5143,22.5567
orange,LTE,226,10,373,-106.0,-12,45.5142,22.5569
orange,LTE,226,10,373,-107.0,-13,45.5142,22.5571
orange,LTE,226,10,373,-107.0,-13,45.5142,22.5573
orange,LTE,226,10,373,-111.0,-13,45.5142,22.5575
orange,LTE,226,10,373,-111.0,-13,45.5141,22.5578
orange,LTE,226,10,373,-109.0,-11,45.5141,22.558
orange,LTE,226,10,373,-109.0,-11,45.5141,22.5583
orange,LTE,226,10,373,-109.0,-13,45.5141,22.5585
orange,LTE,226,10,373,-109.0,-13,45.514,22.5588
orange,LTE,226,10,373,-109.0,-13,45.514,22.559
orange,LTE,226,10,373,-111.0,-13,45.514,22.5593
orange,LTE,226,10,373,-111.0,-13,45.514,22.5595
orange,LTE,226,10,373,-111.0,-13,45.514,22.5598
orange,LTE,226,10,243,-112.0,-13,45.5139,22.56
orange,LTE,226,10,243,-112.0,-13,45.5139,22.5602
orange,LTE,226,10,243,-110.0,-13,45.5139,22.5605
orange,LTE,226,10,243,-110.0,-13,45.5139,22.5607
orange,LTE,226,10,243,-110.0,-13,45.5139,22.5609
orange,LTE,226,10,373,-106.0,-10,45.5138,22.5611
orange,LTE,226,10,373,-106.0,-10,45.5138,22.5614
orange,LTE,226,10,373,-106.0,-10,45.5138,22.5616
orange,LTE,226,10,373,-104.0,-11,45.5138,22.5618
orange,LTE,226,10,373,-104.0,-11,45.5138,22.562
orange,LTE,226,10,373,-104.0,-11,45.5138,22.5623
orange,LTE,226,10,373,-107.0,-13,45.5137,22.5625
orange,LTE,226,10,373,-107.0,-13,45.5137,22.5627
orange,LTE,226,10,373,-109.0,-13,45.5137,22.5629
orange,LTE,226,10,373,-109.0,-13,45.5137,22.5631
orange,LTE,226,10,373,-109.0,-13,45.5137,22.5634
orange,LTE,226,10,373,-110.0,-13,45.5136,22.5636
orange,LTE,226,10,373,-110.0,-13,45.5136,22.5638
orange,LTE,226,10,243,-108.0,-11,45.5136,22.5641
orange,LTE,226,10,243,-108.0,-11,45.5135,22.5643
orange,LTE,226,10,243,-108.0,-11,45.5135,22.5645
orange,LTE,226,10,243,-109.0,-12,45.5134,22.5647
orange,LTE,226,10,243,-109.0,-12,45.5134,22.5649
orange,LTE,226,10,243,-111.0,-12,45.5134,22.5652
orange,LTE,226,10,243,-111.0,-12,45.5133,22.5654
orange,LTE,226,10,243,-111.0,-12,45.5133,22.5656
orange,LTE,226,10,243,-110.0,-13,45.5132,22.5658
orange,LTE,226,10,243,-110.0,-13,45.5132,22.5661
orange,LTE,226,10,243,-109.0,-11,45.5131,22.5663
orange,LTE,226,10,243,-109.0,-11,45.5131,22.5665
orange,LTE,226,10,243,-109.0,-11,45.513,22.5667
orange,LTE,226,10,243,-109.0,-13,45.513,22.5669
orange,LTE,226,10,243,-109.0,-13,45.5129,22.5672
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5674
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5676
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5678
orange,LTE,226,10,243,-112.0,-13,45.5129,22.568
orange,LTE,226,10,243,-112.0,-13,45.5129,22.5682
orange,LTE,226,10,243,-112.0,-13,45.5129,22.5684
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5687
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5689
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5691
orange,LTE,226,10,243,-107.0,-12,45.5129,22.5693
orange,LTE,226,10,243,-107.0,-12,45.5129,22.5695
orange,LTE,226,10,243,-106.0,-13,45.5129,22.5697
orange,LTE,226,10,243,-106.0,-13,45.5129,22.5699
orange,LTE,226,10,243,-106.0,-11,45.5129,22.5701
orange,LTE,226,10,243,-106.0,-11,45.5129,22.5704
orange,LTE,226,10,243,-106.0,-11,45.5129,22.5706
orange,LTE,226,10,243,-105.0,-11,45.5129,22.5708
orange,LTE,226,10,243,-105.0,-11,45.5129,22.571
orange,LTE,226,10,243,-104.0,-11,45.5129,22.5712
orange,LTE,226,10,243,-104.0,-11,45.5129,22.5714
orange,LTE,226,10,243,-107.0,-10,45.5129,22.5716
orange,LTE,226,10,243,-107.0,-10,45.5129,22.5718
orange,LTE,226,10,243,-107.0,-10,45.5129,22.5721
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5723
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5725
orange,LTE,226,10,243,-110.0,-12,45.5129,22.5727
orange,LTE,226,10,243,-111.0,-13,45.5129,22.5729
orange,LTE,226,10,243,-111.0,-13,45.5129,22.5731
orange,LTE,226,10,243,-111.0,-13,45.513,22.5734
orange,LTE,226,10,243,-105.0,-12,45.513,22.5736
orange,LTE,226,10,243,-105.0,-12,45.513,22.5738
orange,LTE,226,10,243,-107.0,-14,45.513,22.574
orange,LTE,226,10,243,-107.0,-14,45.5131,22.5742
orange,LTE,226,10,243,-107.0,-14,45.5131,22.5745
orange,LTE,226,10,141,-107.0,-12,45.5132,22.5747
orange,LTE,226,10,141,-107.0,-12,45.5133,22.5749
orange,LTE,226,10,141,-107.0,-12,45.5133,22.5751
orange,LTE,226,10,141,-112.0,-14,45.5134,22.5754
orange,LTE,226,10,141,-112.0,-14,45.5134,22.5756
orange,LTE,226,10,141,-112.0,-14,45.5135,22.5758
orange,LTE,226,10,141,-104.0,-11,45.5136,22.576
orange,LTE,226,10,141,-104.0,-11,45.5136,22.5763
orange,LTE,226,10,141,-104.0,-11,45.5137,22.5765
orange,LTE,226,10,141,-109.0,-12,45.5138,22.5767
orange,LTE,226,10,141,-109.0,-12,45.5138,22.5769
orange,LTE,226,10,141,-109.0,-12,45.5139,22.5771
orange,LTE,226,10,141,-108.0,-12,45.5139,22.5774
orange,LTE,226,10,141,-108.0,-12,45.514,22.5776
orange,LTE,226,10,141,-108.0,-12,45.514,22.5778
orange,LTE,226,10,141,-106.0,-10,45.5141,22.578
orange,LTE,226,10,141,-106.0,-10,45.5141,22.5783
orange,LTE,226,10,141,-106.0,-10,45.5141,22.5785
orange,LTE,226,10,141,-108.0,-11,45.5141,22.5787
orange,LTE,226,10,141,-108.0,-11,45.5141,22.579
orange,LTE,226,10,141,-108.0,-11,45.5141,22.5792
orange,LTE,226,10,141,-102.0,-10,45.5141,22.5795
orange,LTE,226,10,141,-102.0,-10,45.5141,22.5798
orange,LTE,226,10,141,-102.0,-10,45.5141,22.58
orange,LTE,226,10,141,-101.0,-10,45.5142,22.5803
orange,LTE,226,10,141,-101.0,-10,45.5142,22.5805
orange,LTE,226,10,141,-101.0,-8,45.5142,22.5808
orange,LTE,226,10,141,-101.0,-8,45.5143,22.581
orange,LTE,226,10,141,-101.0,-8,45.5143,22.5812
orange,LTE,226,10,141,-98.0,-7,45.5143,22.5815
orange,LTE,226,10,141,-98.0,-7,45.5143,22.5817
orange,LTE,226,10,141,-99.0,-10,45.5144,22.582
orange,LTE,226,10,141,-99.0,-10,45.5144,22.5822
orange,LTE,226,10,141,-99.0,-9,45.5144,22.5825
orange,LTE,226,10,141,-99.0,-9,45.5144,22.5827
orange,LTE,226,10,141,-99.0,-10,45.5144,22.583
orange,LTE,226,10,141,-99.0,-10,45.5145,22.5833
orange,LTE,226,10,141,-104.0,-11,45.5145,22.5835
orange,LTE,226,10,141,-104.0,-11,45.5145,22.5838
orange,LTE,226,10,141,-104.0,-11,45.5145,22.5841
orange,LTE,226,10,141,-100.0,-10,45.5145,22.5844
orange,LTE,226,10,141,-100.0,-10,45.5145,22.5846
orange,LTE,226,10,141,-105.0,-10,45.5146,22.5849
orange,LTE,226,10,141,-105.0,-10,45.5146,22.5852
orange,LTE,226,10,141,-103.0,-9,45.5146,22.5855
orange,LTE,226,10,141,-103.0,-9,45.5146,22.5859
orange,LTE,226,10,141,-103.0,-9,45.5146,22.5861
orange,LTE,226,10,141,-101.0,-10,45.5147,22.5865
